antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Btooom!'}),frozenset({'Ao no Exorcist'}),0.16049013250868704,0.2835552895406255,0.09892430212645685,0.6163886874546773,2.1737865953876563,1.0,0.05341647613454275,1.867631863371413,0.6432005899361369,0.2866364775026496,0.46456257273592494,0.482629993097025
frozenset({'Angel Beats!'}),frozenset({'Sword Art Online'}),0.3772257967978453,0.3967280163599182,0.23244717109747784,0.6162016836352417,1.5532093984414082,1.0,0.08279112901407909,1.5718463524127027,0.5719116260651812,0.4292600552655818,0.36380550270384143,0.6010561682781019
frozenset({'Hyouka'}),frozenset({'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.'}),0.14366468818062414,0.23841588109132625,0.08851646798676575,0.6161323920842495,2.5842758010245017,1.0,0.05426452477247161,1.9839759938166566,0.7158929322291178,0.30152347510902194,0.49596164312640767,0.49370078460558364
frozenset({'Rosario to Vampire'}),frozenset({'Elfen Lied'}),0.16644221656940497,0.3606829933330008,0.1024822518163832,0.615722705024473,1.7071021268141873,1.0,0.042449374927150625,1.6636866529096253,0.49692051765854883,0.24133745742140092,0.39892527342748235,0.44992828346088587
frozenset({'Accel World'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1406553942840042,0.39218913661529253,0.08652135601110612,0.6151300236406619,1.5684524792028018,1.0,0.03135783836657897,1.579262869850929,0.42175034326452693,0.19385360402309554,0.366793192513674,0.41787066275932794
frozenset({'Kami nomi zo Shiru Sekai'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.15894392072755084,0.39218913661529253,0.09776048680732206,0.6150627615062761,1.5682809748746447,1.0,0.0354244077669344,1.5789869168363595,0.4308382850639614,0.21562946936081268,0.36668252957814956,0.43216574422763887
frozenset({'Shakugan no Shana'}),frozenset({'Zero no Tsukaima'}),0.1574309608126756,0.1972500706602158,0.09679618268575324,0.6148484528461295,3.1171013059116786,1.0,0.06574291454134731,2.084244332579769,0.8060931420233628,0.3753465282702598,0.5202098024840245,0.5527883531931255
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.16315028180956656,0.3510399521173126,0.10023775084376611,0.6143890757158871,1.750197013217934,1.0,0.04296548372940981,1.6829399973236816,0.5122015851346379,0.24214796369186284,0.40580175075150415,0.44996710582232735
frozenset({'Fairy Tail'}),frozenset({'Ao no Exorcist'}),0.16700749829584186,0.2835552895406255,0.10259863334829668,0.6143354902936785,2.166545689515912,1.0,0.055242773813563725,1.8576889820765148,0.6463872911705429,0.29485403029289503,0.461696758904063,0.48808243292168535
frozenset({'Sakurasou no Pet na Kanojo'}),frozenset({'Chuunibyou demo Koi ga Shitai!'}),0.16499576038705172,0.18873759289740136,0.10128518463098742,0.6138653768641678,3.25248069258713,1.0,0.07014428197725886,2.1009833319640374,0.8293878507372547,0.4012118018967334,0.5240323972179342,0.5752554509408929
frozenset({'One Punch Man'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.18617719919530484,0.3510399521173126,0.11427003840590554,0.61377031612788,1.7484343660198731,1.0,0.048914403315050356,1.680243841893719,0.5259864222874469,0.2701757144541846,0.4048482874527605,0.4696444646851392
frozenset({'Nisekoi'}),frozenset({'Noragami'}),0.13899280097095448,0.20360117711606565,0.08527441102631886,0.6135167464114833,3.0133261266055436,1.0,0.05697531313797349,2.0606295757690165,0.775999085716086,0.331394973186018,0.514711420354721,0.5161736924936724
frozenset({'Accel World'}),frozenset({'No Game No Life'}),0.1406553942840042,0.2521655277902472,0.08618883734849618,0.6127659574468084,2.430014771711821,1.0,0.05072039561232494,1.9312208897724379,0.6848007934511795,0.28108225342948545,0.4821928422088303,0.4772803216389445
frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),frozenset({'Sakurasou no Pet na Kanojo'}),0.16379869320165594,0.16499576038705172,0.10032088050941859,0.6124644742184329,3.712001282831125,1.0,0.07329479057420597,2.154652113322883,0.8737172920405999,0.4390918352495998,0.5358879543399654,0.6102427167545208
frozenset({'Toradora!'}),frozenset({'Angel Beats!'}),0.3378555871448285,0.3772257967978453,0.20685986000964304,0.6122730180601349,1.6230942402601671,1.0,0.07941201694633127,1.6062183758435065,0.5797720586883761,0.4070269562941639,0.3774196491340417,0.5803222377973114
frozenset({'Higashi no Eden'}),frozenset({'Angel Beats!'}),0.14619183001645966,0.3772257967978453,0.08949739804146507,0.6121915159786194,1.6228781837703743,1.0,0.034350068478170924,1.6058808119520667,0.4495281487155075,0.20625311314609754,0.377288779741738,0.4247215237788994
frozenset({'Howl no Ugoku Shiro'}),frozenset({'Mononoke Hime'}),0.23716893610653897,0.22298701514622507,0.14512777029610788,0.6119172800560814,2.744183465816666,1.0,0.09224217714830499,2.002183928637843,0.8332026679645116,0.46068186616001694,0.5005453866167353,0.6313761765624875
frozenset({'Black Lagoon'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.17538696859361233,0.34350840440919744,0.10728714649109682,0.6117167504028818,1.7807912195190034,1.0,0.04704024875533902,1.6907543559295353,0.5317061962933262,0.26065355253059747,0.408548026806517,0.46202216204622093
frozenset({'Claymore'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.16865346567576106,0.34350840440919744,0.10311403727534207,0.6113958990536277,1.7798571773088692,1.0,0.045180154382980044,1.6893583829713599,0.5270451589737895,0.25208307929927243,0.40805929039098776,0.455787490207323
frozenset({'Clannad'}),frozenset({'Toradora!'}),0.2982526144279848,0.3378555871448285,0.18212047151146357,0.6106248954791237,1.8073547359078221,1.0,0.08135415934641663,1.7005309409032099,0.6365612420255466,0.40115725481579145,0.41194836509774657,0.5748365853312158
frozenset({'Sakurasou no Pet na Kanojo'}),frozenset({'Mirai Nikki (TV)'}),0.16499576038705172,0.2933147122882272,0.10071990290455052,0.6104393389762193,2.0811753158033475,1.0,0.05232421891784517,1.8140571120671583,0.6221552568841087,0.28166263715826667,0.4487494393930751,0.47691222135297756
frozenset({'Zero no Tsukaima'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1972500706602158,0.39218913661529253,0.12032187806540642,0.6099966284558328,1.5553633986914652,1.0,0.04296254315587095,1.5584759202930991,0.44480033260215784,0.2564856818826198,0.35834748103651665,0.4583960843750189
frozenset({'Suzumiya Haruhi no Yuuutsu'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.25457628809416927,0.39218913661529253,0.15526958950571101,0.6099137931034484,1.5551521859253512,1.0,0.05542753487533279,1.5581449757486427,0.4788902063750833,0.3159123198701035,0.35821119628516634,0.5029093320089288
frozenset({'Kimi ni Todoke'}),frozenset({'Kaichou wa Maid-sama!'}),0.1537067517914443,0.204382595973199,0.0937203850566113,0.6097349918875067,2.9833019244332437,1.0,0.06230540010686776,2.0386593404178974,0.7855444217049982,0.3545060059115779,0.5094815596827406,0.5341443201526528
frozenset({'High School DxD'}),frozenset({'Mirai Nikki (TV)'}),0.18554541373634595,0.2933147122882272,0.11303971935424875,0.6092293906810036,2.077050230205777,1.0,0.05861651970777236,1.8084402226240277,0.636681286710496,0.3090033177294005,0.44703729352523985,0.4973082674978535
frozenset({'Durarara!!'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.258882404774968,0.39218913661529253,0.15766372387650257,0.6090167619292274,1.5528649446673126,1.0,0.056132857062917194,1.5545701303816162,0.4803947398900773,0.3195403848097853,0.3567353569603709,0.5055130865477244
frozenset({'Fullmetal Alchemist: Brotherhood'}),frozenset({'Shingeki no Kyojin'}),0.3510399521173126,0.4055730127853426,0.21375962225879927,0.6089324618736384,1.5014126746049736,1.0,0.0713872912705584,1.5200110703706284,0.514608871618057,0.3937704817616612,0.3421100546615312,0.5679941476376473
frozenset({'Kill la Kill'}),frozenset({'Angel Beats!'}),0.18858795949922688,0.3772257967978453,0.11470231266729845,0.6082165212025038,1.6123407422436862,1.0,0.04356206937872281,1.5895877108285423,0.4680528349736065,0.25426602292411454,0.37090605747148797,0.4561422858998547
frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),frozenset({'Steins;Gate'}),0.16379869320165594,0.2811611551698339,0.09960596538480722,0.6080998781973204,2.1628161181440615,1.0,0.05355213558892041,1.8342399117500123,0.6429550379849525,0.2884170999422299,0.4548150470426086,0.48118316599239797
frozenset({'Sakurasou no Pet na Kanojo'}),frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),0.16499576038705172,0.16379869320165594,0.10032088050941859,0.6080209592906086,3.7120012828311246,1.0,0.07329479057420597,2.1332806603256467,0.8749698584947528,0.4390918352495998,0.5312384260553183,0.6102427167545208
frozenset({'Log Horizon'}),frozenset({'Steins;Gate'}),0.15289208106804994,0.2811611551698339,0.09290571433321695,0.6076555023923446,2.1612356160127932,1.0,0.049918400203804135,1.8321624215793262,0.6342777691148992,0.2723329596958916,0.45419686146711874,0.4690456567014647
frozenset({'Sen to Chihiro no Kamikakushi'}),frozenset({'Howl no Ugoku Shiro'}),0.3170399188654463,0.23716893610653897,0.19254493158428518,0.6073207824217317,2.5607096460091063,1.0,0.11735291132366385,1.9426316182404395,0.8924141691659327,0.5323863375166645,0.48523436424567146,0.7095839804152122
frozenset({'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}),frozenset({'Chuunibyou demo Koi ga Shitai!'}),0.16379869320165594,0.18873759289740136,0.09947295791976325,0.6072878603329274,3.21763063208638,1.0,0.06855798684514278,2.0657940642995096,0.8242181658052026,0.39307535641547864,0.5159246425954418,0.5671657765371473
frozenset({'Tokyo Ghoul'}),frozenset({'No Game No Life'}),0.2375845844348014,0.2521655277902472,0.14427984770645252,0.6072778166550035,2.4082507310838333,1.0,0.08436920557762428,1.9042328239268294,0.7669845499996502,0.4176331873526157,0.4748541315773343,0.5897205329071813
frozenset({'One Punch Man'}),frozenset({'Angel Beats!'}),0.18617719919530484,0.3772257967978453,0.11302309342111826,0.6070726915520628,1.6093085274265908,1.0,0.04279225110907822,1.5849603471494833,0.4652304052543691,0.2509505703422053,0.36906938915003257,0.453344622914733
frozenset({'Hellsing'}),frozenset({'Fullmetal Alchemist'}),0.18019186326832592,0.3445558381964188,0.10936538813240892,0.6069385495478871,1.7615099855074678,1.0,0.047279229647816404,1.6675361093021628,0.5273248874699179,0.2632885046429715,0.400312836152925,0.4621741580011197
frozenset({'Higashi no Eden'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.14619183001645966,0.34350840440919744,0.08871597918433172,0.6068463550551575,1.7666128317846455,1.0,0.038497856917717045,1.6698092565895075,0.508246501092251,0.2212455427481549,0.4011292031986668,0.43255535893215746
frozenset({'Ookami to Koushinryou'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.16596006450862055,0.34350840440919744,0.10068665103828953,0.606692045682228,1.7661636160712924,1.0,0.0436779740832858,1.6691541281679552,0.5201202280822033,0.24630902509456223,0.4008941516397956,0.4499023366690991
frozenset({'Shakugan no Shana'}),frozenset({'Elfen Lied'}),0.1574309608126756,0.3606829933330008,0.095416230235922,0.6060830077093675,1.6803758949338679,1.0,0.03863356004671581,1.6229739238953933,0.48054822675267417,0.22573159219634992,0.38384715535056635,0.435313099687633
frozenset({'Kore wa Zombie Desu ka?'}),frozenset({'Mirai Nikki (TV)'}),0.15561873410145144,0.2933147122882272,0.0942856667830482,0.6058760683760684,2.0656177238757163,1.0,0.04864040256342284,1.7930534814264556,0.6109601648400151,0.26585720313159256,0.44229215114963855,0.46366244185156447
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.16315028180956656,0.39218913661529253,0.09882454652767386,0.6057270967084479,1.544476988669423,1.0,0.03483877836623829,1.5415993803034722,0.4212603783843709,0.21647607254716292,0.35132303971013235,0.42885447632912754
frozenset({'Black Lagoon'}),frozenset({'Elfen Lied'}),0.17538696859361233,0.3606829933330008,0.10617320897135352,0.6053654374822257,1.6783864187445114,1.0,0.04291411214740842,1.6200228449027558,0.49015675760644556,0.24697374018640986,0.38272475406973266,0.4498662717972574
frozenset({'Trigun'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.1519776547458726,0.39218913661529253,0.09197466207790912,0.6051854282901215,1.5430958478683257,1.0,0.03237067687830833,1.5394843730118069,0.41502693571076626,0.2033973086256342,0.35043186047830666,0.4198507581486217
frozenset({'Durarara!!'}),frozenset({'Angel Beats!'}),0.258882404774968,0.3772257967978453,0.15659966415615076,0.6049065570612036,1.6035662518207152,1.0,0.05894254273797116,1.5762706628837373,0.5078680784673524,0.32658368295135404,0.36559118713119254,0.5100208222742662
frozenset({'Steins;Gate'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.2811611551698339,0.3510399521173126,0.1700666699918533,0.6048725681509077,1.7230875417529907,1.0,0.0713678715437865,1.6424069694319257,0.583783746053835,0.36800259030076266,0.3911375081744331,0.544668925924464
frozenset({'Kiseijuu: Sei no Kakuritsu'}),frozenset({'One Punch Man'}),0.16315028180956656,0.18617719919530484,0.09867491312949939,0.6048099459900133,3.2485715146866694,1.0,0.0683000506142696,2.0593200475235878,0.8271167171114981,0.39367206155478895,0.5144028237851913,0.567407652044837
frozenset({'Shakugan no Shana'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.1574309608126756,0.34350840440919744,0.09520009310522554,0.6047101066638505,1.7603939202125076,1.0,0.04112123495185645,1.6607851773041171,0.5126527355769012,0.2346336666120309,0.39787516551462837,0.4409253064658491
frozenset({'Full Metal Panic!'}),frozenset({'Elfen Lied'}),0.15465442997988263,0.3606829933330008,0.09348762199278435,0.6044936572780047,1.675969392656963,1.0,0.0377063992554313,1.61645196956141,0.477118951851361,0.2216135261892563,0.3813611422853913,0.4318448741815487
frozenset({'Fairy Tail'}),frozenset({'Fullmetal Alchemist: Brotherhood'}),0.16700749829584186,0.3510399521173126,0.10088616223585549,0.6040816326530613,1.7208344207248116,1.0,0.042259858030851,1.6391258941366846,0.5028695515203039,0.2418397034793352,0.3899187343833084,0.44573694211984316
frozenset({'Hyouka'}),frozenset({'Chuunibyou demo Koi ga Shitai!'}),0.14366468818062414,0.18873759289740136,0.08675411907493308,0.603865293368823,3.199496634976621,1.0,0.05963919164336633,2.047945796019151,0.8027823050590124,0.3531641285956007,0.5117058264218588,0.5317599898838478
frozenset({'Guilty Crown'}),frozenset({'Ao no Exorcist'}),0.1907160789399305,0.2835552895406255,0.1150182053967779,0.6030860430651208,2.126872836835991,1.0,0.060939652412913124,1.805037837399404,0.6546851254346047,0.3201592002961866,0.4459949928580205,0.5043574454551638
frozenset({'Neon Genesis Evangelion'}),frozenset({'Code Geass: Hangyaku no Lelouch'}),0.2371523101734085,0.39218913661529253,0.14301627678853476,0.6030566461020752,1.5376679000000644,1.0,0.05000771701530363,1.531228215351372,0.4583674032812236,0.2940754162250863,0.34692948446582195,0.483859070433292
frozenset({'Great Teacher Onizuka'}),frozenset({'Code Geass: Hangyaku no Lelouch R2'}),0.13975759389495734,0.34350840440919744,0.08417709943970605,0.6023078753271474,1.753400695866702,1.0,0.036169191356780664,1.6507533211296106,0.49948677623845966,0.21092317947008832,0.3942159696424538,0.42367946885761076
frozenset({'Death Parade'}),frozenset({'Steins;Gate'}),0.14524415182802133,0.2811611551698339,0.08746903419954445,0.602220695970696,2.1419057536839605,1.0,0.046632020689915225,1.8071298268881533,0.623717346916694,0.25806926321985674,0.44663632622234833,0.45665999023004084
frozenset({'Boku wa Tomodachi ga Sukunai'}),frozenset({'Highschool of the Dead'}),0.17013317372437528,0.2931484529569222,0.1024489999501222,0.6021694517736734,2.0541450780303503,1.0,0.0525747232761703,1.7767653846454965,0.618387735961355,0.28392388149103814,0.4371794899642746,0.47582383659464067
frozenset({'Zero no Tsukaima'}),frozenset({'Sword Art Online'}),0.1972500706602158,0.3967280163599182,0.11875904035113971,0.6020734996628456,1.5175976357481005,1.0,0.04050441109125859,1.5160387235555879,0.42486931509428133,0.249903788965469,0.3403862418140051,0.4507098702739675
frozenset({'Ore no Imouto ga Konnani Kawaii Wake ga Nai'}),frozenset({'Shingeki no Kyojin'}),0.17856252182153723,0.4055730127853426,0.10748665768866278,0.6019553072625698,1.4842094722440677,1.0,0.03506651774295344,1.4933674485813853,0.39715823166231784,0.22550490076389132,0.3303724405202861,0.4334897467689417
frozenset({'Accel World'}),frozenset({'Toradora!'}),0.1406553942840042,0.3378555871448285,0.08457612183483798,0.6013002364066193,1.7797551950764694,1.0,0.03705491101392839,1.6607594819907352,0.5098361811120663,0.2146957035536423,0.39786584942371656,0.42581620254955244
frozenset({'Nisekoi'}),frozenset({'Sakurasou no Pet na Kanojo'}),0.13899280097095448,0.16499576038705172,0.08356193991387767,0.601196172248804,3.643706788819913,1.0,0.0606287170293489,2.09377187857356,0.8426807668692134,0.3790918690601901,0.5223930504400138,0.5538225923718829
frozenset({'Btooom!'}),frozenset({'No Game No Life'}),0.16049013250868704,0.2521655277902472,0.0964802899562738,0.6011602610587382,2.383990652198848,1.0,0.056010210987094015,1.8750249766859073,0.6915169082421049,0.30514802545091235,0.4666737710515769,0.4918836183648013
frozenset({'Tokyo Ghoul √A'}),frozenset({'Angel Beats!'}),0.14038937935391624,0.3772257967978453,0.08439323657040251,0.6011369019422075,1.5935731517968157,1.0,0.03143474108166649,1.5613733289308178,0.43331175619396267,0.1948036995816863,0.3595381825275763,0.4124288238390133
frozenset({'Kaichou wa Maid-sama!'}),frozenset({'Sword Art Online'}),0.204382595973199,0.3967280163599182,0.12279914210185047,0.6008297405027252,1.514462593329034,1.0,0.04171484022291262,1.5113149571810731,0.42696372329632326,0.25673467968994407,0.33832455290112756,0.45517976841580815
frozenset({'Highschool of the Dead'}),frozenset({'Shingeki no Kyojin'}),0.2931484529569222,0.4055730127853426,0.17608525778509318,0.6006692377495463,1.4810384784341215,1.0,0.057192156525991966,1.4885579659947223,0.4594997319035387,0.33691744870367424,0.3282088955590289,0.5174166882360915
frozenset({'Bakemonogatari'}),frozenset({'Steins;Gate'}),0.2244999750611003,0.2811611551698339,0.13476981395580828,0.6003110419906688,2.135113727314337,1.0,0.07164914163203041,1.7984956312287814,0.6855459143071565,0.3633674018289404,0.4439797447176601,0.5398220102626752
